date,state,device,type,message,temperature,linkquality,humidity,pressure,contact,illuminance,occupancy,battery,voltage,description,winddirection,windspeed,precipitation
2019-08-30 12:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 13:01:05,,,,,20.9,,79.0,1020.5,,,,,,Aveiro (Universidade) @ 2019-08-30T12:00,Sudeste,7.6,0.0
2019-08-30 13:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 13:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 13:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 14:01:05,,,,,21.6,,77.0,1020.1,,,,,,Aveiro (Universidade) @ 2019-08-30T13:00,Sudeste,8.6,0.0
2019-08-30 14:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 14:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 14:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 15:01:05,,,,,22.2,,71.0,1019.7,,,,,,Aveiro (Universidade) @ 2019-08-30T14:00,Sudeste,11.9,0.0
2019-08-30 15:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 15:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 15:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 16:01:05,,,,,21.9,,72.0,1019.5,,,,,,Aveiro (Universidade) @ 2019-08-30T15:00,Sudeste,11.9,0.0
2019-08-30 16:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 16:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 16:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 17:01:04,,,,,20.6,,79.0,1019.2,,,,,,Aveiro (Universidade) @ 2019-08-30T16:00,Sul,12.6,0.0
2019-08-30 17:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 17:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 17:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 18:01:05,,,,,20.1,,82.0,1018.9,,,,,,Aveiro (Universidade) @ 2019-08-30T17:00,Sul,11.5,0.0
2019-08-30 18:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 18:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 18:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 19:01:05,,,,,19.6,,85.0,1018.6,,,,,,Aveiro (Universidade) @ 2019-08-30T18:00,Sul,8.6,0.0
2019-08-30 19:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 19:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 19:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 20:01:05,,,,,19.0,,88.0,1018.3,,,,,,Aveiro (Universidade) @ 2019-08-30T19:00,Sul,8.3,0.0
2019-08-30 20:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 20:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 20:14:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 21:01:04,,,,,17.3,,96.0,1018.5,,,,,,Aveiro (Universidade) @ 2019-08-30T20:00,Sul,8.3,0.0
2019-08-30 21:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 21:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 21:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 22:01:04,,,,,17.0,,97.0,1018.9,,,,,,Aveiro (Universidade) @ 2019-08-30T21:00,Sul,7.2,0.0
2019-08-30 22:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 22:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 22:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 23:01:04,,,,,17.2,,97.0,1019.0,,,,,,Aveiro (Universidade) @ 2019-08-30T22:00,Sul,10.4,0.0
2019-08-30 23:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 23:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-30 23:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 00:01:04,,,,,17.2,,95.0,1019.1,,,,,,Aveiro (Universidade) @ 2019-08-30T23:00,Sul,10.4,0.0
2019-08-31 00:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 00:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 00:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 01:01:05,,,,,16.8,,98.0,1019.0,,,,,,Aveiro (Universidade) @ 2019-08-31T00:00,Sul,10.8,0.0
2019-08-31 01:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 01:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 01:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 02:01:04,,,,,16.4,,99.0,1018.9,,,,,,Aveiro (Universidade) @ 2019-08-31T01:00,Sul,9.7,0.0
2019-08-31 02:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 02:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 02:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 03:01:04,,,,,16.8,,99.0,1018.6,,,,,,Aveiro (Universidade) @ 2019-08-31T02:00,Sudoeste,7.2,0.0
2019-08-31 03:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 03:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 03:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 04:01:05,,,,,16.8,,99.0,1018.3,,,,,,Aveiro (Universidade) @ 2019-08-31T03:00,Sudoeste,5.8,0.0
2019-08-31 04:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 04:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 04:14:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 05:01:05,,,,,17.0,,98.0,1017.9,,,,,,Aveiro (Universidade) @ 2019-08-31T04:00,Sul,4.7,0.0
2019-08-31 05:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 05:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 05:16:55,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 06:01:05,,,,,17.4,,98.0,1017.7,,,,,,Aveiro (Universidade) @ 2019-08-31T05:00,Sul,5.4,0.0
2019-08-31 06:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 06:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 06:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 07:01:05,,,,,17.7,,98.0,1017.9,,,,,,Aveiro (Universidade) @ 2019-08-31T06:00,Sul,7.6,0.0
2019-08-31 07:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 07:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 07:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 08:01:05,,,,,17.8,,98.0,1018.3,,,,,,Aveiro (Universidade) @ 2019-08-31T07:00,Sul,10.1,0.0
2019-08-31 08:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 08:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 08:16:58,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 09:01:05,,,,,17.7,,99.0,1018.6,,,,,,Aveiro (Universidade) @ 2019-08-31T08:00,Sul,9.0,0.0
2019-08-31 09:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 09:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 09:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 10:01:04,,,,,17.8,,96.0,1018.8,,,,,,Aveiro (Universidade) @ 2019-08-31T09:00,Sudeste,12.2,0.0
2019-08-31 10:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 10:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 10:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 11:01:05,,,,,18.0,,95.0,1019.1,,,,,,Aveiro (Universidade) @ 2019-08-31T10:00,Sudeste,14.4,0.0
2019-08-31 11:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 11:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 11:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 12:01:05,,,,,18.2,,94.0,1019.3,,,,,,Aveiro (Universidade) @ 2019-08-31T11:00,Sudeste,13.7,0.0
2019-08-31 12:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 12:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 12:16:59,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 13:01:04,,,,,18.3,,93.0,1019.4,,,,,,Aveiro (Universidade) @ 2019-08-31T12:00,Sudeste,8.3,0.0
2019-08-31 13:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 13:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 13:16:58,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 14:01:05,,,,,19.4,,87.0,1019.1,,,,,,Aveiro (Universidade) @ 2019-08-31T13:00,Sudeste,12.2,0.0
2019-08-31 14:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 14:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 14:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 15:01:04,,,,,19.7,,86.0,1018.9,,,,,,Aveiro (Universidade) @ 2019-08-31T14:00,Sul,16.9,0.0
2019-08-31 15:06:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 15:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 15:16:58,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 16:01:04,,,,,20.9,,79.0,1018.5,,,,,,Aveiro (Universidade) @ 2019-08-31T15:00,Sul,18.7,0.0
2019-08-31 16:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 16:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 16:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 17:01:05,,,,,20.8,,78.0,1018.2,,,,,,Aveiro (Universidade) @ 2019-08-31T16:00,Sul,19.4,0.0
2019-08-31 17:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 17:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 17:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 18:01:05,,,,,20.6,,77.0,1018.0,,,,,,Aveiro (Universidade) @ 2019-08-31T17:00,Sul,18.0,0.0
2019-08-31 18:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 18:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 18:16:56,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 19:01:05,,,,,19.8,,80.0,1018.0,,,,,,Aveiro (Universidade) @ 2019-08-31T18:00,Sul,15.8,0.0
2019-08-31 19:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 19:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 19:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 20:01:05,,,,,19.0,,84.0,1017.8,,,,,,Aveiro (Universidade) @ 2019-08-31T19:00,Sul,13.7,0.0
2019-08-31 20:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 20:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 20:16:56,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 21:01:05,,,,,18.2,,89.0,1017.9,,,,,,Aveiro (Universidade) @ 2019-08-31T20:00,Sul,10.4,0.0
2019-08-31 21:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 21:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 21:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 22:01:05,,,,,17.9,,90.0,1018.1,,,,,,Aveiro (Universidade) @ 2019-08-31T21:00,Sul,9.0,0.0
2019-08-31 22:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 22:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 22:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 23:01:04,,,,,17.3,,91.0,1017.9,,,,,,Aveiro (Universidade) @ 2019-08-31T22:00,Sul,9.4,0.0
2019-08-31 23:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 23:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-08-31 23:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 00:01:05,,,,,16.9,,92.0,1017.8,,,,,,Aveiro (Universidade) @ 2019-08-31T23:00,Sul,9.0,0.0
2019-09-01 00:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 00:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 00:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 01:01:05,,,,,-99.0,,-99.0,1017.6,,,,,,Aveiro (Universidade) @ 2019-09-01T00:00,Sul,6.1,
2019-09-01 01:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 01:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 01:16:56,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 02:01:05,,,,,15.7,,95.0,1017.5,,,,,,Aveiro (Universidade) @ 2019-09-01T01:00,Noroeste,5.0,0.0
2019-09-01 02:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 02:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 02:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 03:01:04,,,,,15.8,,96.0,1017.2,,,,,,Aveiro (Universidade) @ 2019-09-01T02:00,Norte,5.4,0.0
2019-09-01 03:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 03:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 03:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 04:01:05,,,,,15.6,,97.0,1016.9,,,,,,Aveiro (Universidade) @ 2019-09-01T03:00,Norte,4.0,0.0
2019-09-01 04:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 04:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 04:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 05:01:05,,,,,15.4,,98.0,1016.5,,,,,,Aveiro (Universidade) @ 2019-09-01T04:00,Noroeste,3.6,0.0
2019-09-01 05:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 05:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 05:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 06:01:05,,,,,15.3,,99.0,1016.3,,,,,,Aveiro (Universidade) @ 2019-09-01T05:00,Norte,4.3,0.0
2019-09-01 06:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 06:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 06:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 07:01:05,,,,,15.3,,99.0,1016.6,,,,,,Aveiro (Universidade) @ 2019-09-01T06:00,Nordeste,2.5,0.0
2019-09-01 07:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 07:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 07:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 08:01:05,,,,,15.5,,99.0,1016.8,,,,,,Aveiro (Universidade) @ 2019-09-01T07:00,Sudeste,4.0,0.0
2019-09-01 08:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 08:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 08:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 09:01:04,,,,,15.6,,99.0,1017.1,,,,,,Aveiro (Universidade) @ 2019-09-01T08:00,Sudeste,6.1,0.0
2019-09-01 09:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 09:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 09:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 10:01:05,,,,,15.8,,99.0,1017.5,,,,,,Aveiro (Universidade) @ 2019-09-01T09:00,Sul,4.0,0.0
2019-09-01 10:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 10:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 10:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 11:01:04,,,,,16.6,,96.0,1017.5,,,,,,Aveiro (Universidade) @ 2019-09-01T10:00,Sudeste,5.8,0.0
2019-09-01 11:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 11:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 11:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 12:01:05,,,,,18.6,,86.0,1017.4,,,,,,Aveiro (Universidade) @ 2019-09-01T11:00,Sul,5.4,0.0
2019-09-01 12:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 12:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 12:16:59,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 13:01:04,,,,,19.9,,80.0,1017.1,,,,,,Aveiro (Universidade) @ 2019-09-01T12:00,Sudeste,8.3,0.0
2019-09-01 13:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 13:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 13:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 14:01:04,,,,,22.3,,72.0,1016.6,,,,,,Aveiro (Universidade) @ 2019-09-01T13:00,Sul,10.8,0.0
2019-09-01 14:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 14:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 14:17:00,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 15:01:05,,,,,22.6,,73.0,1016.1,,,,,,Aveiro (Universidade) @ 2019-09-01T14:00,Sudeste,15.8,0.0
2019-09-01 15:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 15:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 15:16:58,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 16:01:05,,,,,21.7,,74.0,1015.6,,,,,,Aveiro (Universidade) @ 2019-09-01T15:00,Sul,18.0,0.0
2019-09-01 16:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 16:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 16:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 17:01:05,,,,,21.6,,73.0,1015.0,,,,,,Aveiro (Universidade) @ 2019-09-01T16:00,Sul,17.6,0.0
2019-09-01 17:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 17:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 17:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 18:01:05,,,,,21.6,,70.0,1014.7,,,,,,Aveiro (Universidade) @ 2019-09-01T17:00,Sul,16.2,0.0
2019-09-01 18:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 18:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 18:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 19:01:04,,,,,20.2,,76.0,1014.7,,,,,,Aveiro (Universidade) @ 2019-09-01T18:00,Sul,14.0,0.0
2019-09-01 19:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 19:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 19:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 20:01:05,,,,,19.4,,78.0,1014.7,,,,,,Aveiro (Universidade) @ 2019-09-01T19:00,Sul,12.2,0.0
2019-09-01 20:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 20:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 20:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 21:01:04,,,,,18.4,,83.0,1014.8,,,,,,Aveiro (Universidade) @ 2019-09-01T20:00,Sul,10.1,0.0
2019-09-01 21:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 21:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 21:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 22:01:05,,,,,17.9,,85.0,1015.1,,,,,,Aveiro (Universidade) @ 2019-09-01T21:00,Sul,8.6,0.0
2019-09-01 22:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 22:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 22:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 23:01:04,,,,,17.2,,89.0,1015.1,,,,,,Aveiro (Universidade) @ 2019-09-01T22:00,Sul,3.2,0.0
2019-09-01 23:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 23:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-01 23:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 00:01:05,,,,,16.6,,91.0,1015.2,,,,,,Aveiro (Universidade) @ 2019-09-01T23:00,Este,2.9,0.0
2019-09-02 00:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 00:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 00:16:57,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 01:01:05,,,,,16.2,,90.0,1014.9,,,,,,Aveiro (Universidade) @ 2019-09-02T00:00,Noroeste,2.9,0.0
2019-09-02 01:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 01:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 01:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 02:01:05,,,,,16.0,,90.0,1015.0,,,,,,Aveiro (Universidade) @ 2019-09-02T01:00,Oeste,4.7,0.0
2019-09-02 02:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 02:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 02:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 03:01:05,,,,,16.0,,90.0,1014.8,,,,,,Aveiro (Universidade) @ 2019-09-02T02:00,Noroeste,4.3,0.0
2019-09-02 03:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 03:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 03:16:59,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 04:01:05,,,,,15.8,,91.0,1014.3,,,,,,Aveiro (Universidade) @ 2019-09-02T03:00,Oeste,3.6,0.0
2019-09-02 04:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 04:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 04:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 05:01:05,,,,,15.4,,94.0,1014.3,,,,,,Aveiro (Universidade) @ 2019-09-02T04:00,Sudoeste,2.9,0.0
2019-09-02 05:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 05:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 05:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 06:01:05,,,,,15.1,,96.0,1014.3,,,,,,Aveiro (Universidade) @ 2019-09-02T05:00,Sudoeste,2.9,0.0
2019-09-02 06:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 06:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 06:16:56,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 07:01:05,,,,,15.0,,97.0,1014.6,,,,,,Aveiro (Universidade) @ 2019-09-02T06:00,Sudeste,1.4,0.0
2019-09-02 07:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 07:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 07:14:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 08:01:04,,,,,14.7,,97.0,1015.2,,,,,,Aveiro (Universidade) @ 2019-09-02T07:00,Nordeste,2.9,0.0
2019-09-02 08:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 08:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 08:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 09:01:05,,,,,16.9,,88.0,1015.7,,,,,,Aveiro (Universidade) @ 2019-09-02T08:00,Nordeste,4.0,0.0
2019-09-02 09:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 09:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 09:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 10:01:05,,,,,23.7,,53.0,1016.1,,,,,,Aveiro (Universidade) @ 2019-09-02T09:00,Oeste,9.4,0.0
2019-09-02 10:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 10:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 10:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 11:01:05,,,,,25.7,,48.0,1016.3,,,,,,Aveiro (Universidade) @ 2019-09-02T10:00,Oeste,11.2,0.0
2019-09-02 11:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 11:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 11:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 12:01:10,,,,,26.7,,55.0,1016.5,,,,,,Aveiro (Universidade) @ 2019-09-02T11:00,Sul,7.6,0.0
2019-09-02 12:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 12:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 12:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 13:01:05,,,,,26.3,,57.0,1016.5,,,,,,Aveiro (Universidade) @ 2019-09-02T12:00,Sul,10.1,0.0
2019-09-02 13:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-09-02 13:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
